date,type,rank,id,likes,downloads,tag,url
2026-07-27,資料集,4,FlyRank/internship-warehouse,355,5709,,https://huggingface.co/datasets/FlyRank/internship-warehouse
2026-07-27,資料集,5,r0b0tlab/qwen3.8-max-distillation-50k,37,382,,https://huggingface.co/datasets/r0b0tlab/qwen3.8-max-distillation-50k
2026-07-27,資料集,6,greghavens/kimi-k3-coding-and-debugging-traces,45,2857,,https://huggingface.co/datasets/greghavens/kimi-k3-coding-and-debugging-traces
2026-07-27,資料集,7,openbmb/UltraX-Preview,265,6584,,https://huggingface.co/datasets/openbmb/UltraX-Preview
2026-07-27,資料集,8,Glint-Research/Fable-5-traces,670,58971,,https://huggingface.co/datasets/Glint-Research/Fable-5-traces
2026-07-27,資料集,9,wikimedia/wikipedia,1333,250736,,https://huggingface.co/datasets/wikimedia/wikipedia
2026-07-27,資料集,10,markov-ai/gaming-500-hours,215,41375,,https://huggingface.co/datasets/markov-ai/gaming-500-hours
2026-07-27,Spaces,1,kulkas2pintu/wan555,812,,Video Generation,https://huggingface.co/spaces/kulkas2pintu/wan555
2026-07-27,Spaces,2,webml-community/bonsai-webgpu-kernels,350,,Text Generation,https://huggingface.co/spaces/webml-community/bonsai-webgpu-kernels
2026-07-27,Spaces,3,prithivMLmods/Qwen-Image-Edit-2511-LoRAs-Fast,2032,,Image Editing,https://huggingface.co/spaces/prithivMLmods/Qwen-Image-Edit-2511-LoRAs-Fast
2026-07-27,Spaces,4,smolagents/hf-realtime-voice,482,,Chatbots,https://huggingface.co/spaces/smolagents/hf-realtime-voice
2026-07-27,Spaces,5,ICML-2026-agent-repro/challenge,187,,Other,https://huggingface.co/spaces/ICML-2026-agent-repro/challenge
2026-07-27,Spaces,6,baidu/Unlimited-OCR,307,,OCR,https://huggingface.co/spaces/baidu/Unlimited-OCR
2026-07-27,Spaces,7,microsoft/mage-flow,62,,Image Generation,https://huggingface.co/spaces/microsoft/mage-flow
2026-07-27,Spaces,8,conradlocke/krea2-identity-edit,138,,Image Editing,https://huggingface.co/spaces/conradlocke/krea2-identity-edit
2026-07-27,Spaces,9,pliny-the-prompter/obliteratus,459,,Chatbots,https://huggingface.co/spaces/pliny-the-prompter/obliteratus
2026-07-27,Spaces,10,selfit-camera/Omni-Image-Editor,2226,,Image Editing,https://huggingface.co/spaces/selfit-camera/Omni-Image-Editor
2026-07-28,模型,1,moonshotai/Kimi-K3,6623,2850,image-text-to-text,https://huggingface.co/moonshotai/Kimi-K3
2026-07-28,模型,2,baidu/Unlimited-OCR,3343,2645773,image-text-to-text,https://huggingface.co/baidu/Unlimited-OCR
2026-07-28,模型,3,poolside/Laguna-S-2.1,762,63605,text-generation,https://huggingface.co/poolside/Laguna-S-2.1
2026-07-28,模型,4,DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF,761,634146,image-text-to-text,https://huggingface.co/DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF
2026-07-28,模型,5,upstage/Solar-Open2-250B,633,3761,text-generation,https://huggingface.co/upstage/Solar-Open2-250B
2026-07-28,模型,6,Nanbeige/Nanbeige4.2-3B,495,16518,text-generation,https://huggingface.co/Nanbeige/Nanbeige4.2-3B
2026-07-28,模型,7,microsoft/Mage-Flow,393,1691,text-to-image,https://huggingface.co/microsoft/Mage-Flow
2026-07-28,模型,8,thinkingmachines/Inkling,1607,36196,image-text-to-text,https://huggingface.co/thinkingmachines/Inkling
2026-07-28,模型,9,zai-org/GLM-5.2,4554,1003547,text-generation,https://huggingface.co/zai-org/GLM-5.2
2026-07-28,模型,10,Kwaipilot/KAT-Coder-V2.5-Dev,246,5312,text-generation,https://huggingface.co/Kwaipilot/KAT-Coder-V2.5-Dev
2026-07-28,資料集,1,HuggingFaceCode/stack-v3-train,192,58644,,https://huggingface.co/datasets/HuggingFaceCode/stack-v3-train
2026-07-28,資料集,2,SupraLabs/reasoning-corpus-4K-5M-v1,133,2718,,https://huggingface.co/datasets/SupraLabs/reasoning-corpus-4K-5M-v1
2026-07-28,資料集,3,Manusagents/GPT-5.5-Gemini-3.1-Pro-Grok-4-Claude-Fable-5-Mythos-5-Qwen-3.7-Max-and-more-Distillation-Dataset,96,8077,,https://huggingface.co/datasets/Manusagents/GPT-5.5-Gemini-3.1-Pro-Grok-4-Claude-Fable-5-Mythos-5-Qwen-3.7-Max-and-more-Distillation-Dataset
2026-07-28,資料集,4,FlyRank/internship-warehouse,364,6281,,https://huggingface.co/datasets/FlyRank/internship-warehouse
2026-07-28,資料集,5,r0b0tlab/qwen3.8-max-distillation-50k,40,492,,https://huggingface.co/datasets/r0b0tlab/qwen3.8-max-distillation-50k
2026-07-28,資料集,6,Glint-Research/Fable-5-traces,673,57093,,https://huggingface.co/datasets/Glint-Research/Fable-5-traces
2026-07-28,資料集,7,greghavens/kimi-k3-coding-and-debugging-traces,46,3762,,https://huggingface.co/datasets/greghavens/kimi-k3-coding-and-debugging-traces
2026-07-28,資料集,8,unstonio/pixelgpt-24x24-20k,22,1435,,https://huggingface.co/datasets/unstonio/pixelgpt-24x24-20k
2026-07-28,資料集,9,openbmb/UltraX-Preview,266,7166,,https://huggingface.co/datasets/openbmb/UltraX-Preview
2026-07-28,資料集,10,markov-ai/gaming-500-hours,219,42012,,https://huggingface.co/datasets/markov-ai/gaming-500-hours
2026-07-28,Spaces,1,kulkas2pintu/wan555,853,,Video Generation,https://huggingface.co/spaces/kulkas2pintu/wan555
2026-07-28,Spaces,2,webml-community/bonsai-webgpu-kernels,372,,Text Generation,https://huggingface.co/spaces/webml-community/bonsai-webgpu-kernels
2026-07-28,Spaces,3,cinderholm/wan2-2-i2v-v3,124,,Video Generation,https://huggingface.co/spaces/cinderholm/wan2-2-i2v-v3
2026-07-28,Spaces,4,prithivMLmods/Qwen-Image-Edit-2511-LoRAs-Fast,2051,,Image Editing,https://huggingface.co/spaces/prithivMLmods/Qwen-Image-Edit-2511-LoRAs-Fast
2026-07-28,Spaces,5,microsoft/mage-flow,71,,Image Generation,https://huggingface.co/spaces/microsoft/mage-flow
2026-07-28,Spaces,6,pliny-the-prompter/obliteratus,471,,Chatbots,https://huggingface.co/spaces/pliny-the-prompter/obliteratus
2026-07-28,Spaces,7,ICML-2026-agent-repro/challenge,189,,Other,https://huggingface.co/spaces/ICML-2026-agent-repro/challenge
2026-07-28,Spaces,8,conradlocke/krea2-identity-edit,149,,Image Editing,https://huggingface.co/spaces/conradlocke/krea2-identity-edit
2026-07-28,Spaces,9,baidu/Unlimited-OCR,315,,OCR,https://huggingface.co/spaces/baidu/Unlimited-OCR
2026-07-28,Spaces,10,selfit-camera/Omni-Image-Editor,2239,,Image Editing,https://huggingface.co/spaces/selfit-camera/Omni-Image-Editor
2026-07-29,模型,1,moonshotai/Kimi-K3,8123,99214,image-text-to-text,https://huggingface.co/moonshotai/Kimi-K3
2026-07-29,模型,2,baidu/Unlimited-OCR,3428,2694935,image-text-to-text,https://huggingface.co/baidu/Unlimited-OCR
2026-07-29,模型,3,poolside/Laguna-S-2.1,803,67286,text-generation,https://huggingface.co/poolside/Laguna-S-2.1
2026-07-29,模型,4,upstage/Solar-Open2-250B,648,4804,text-generation,https://huggingface.co/upstage/Solar-Open2-250B
2026-07-29,模型,5,DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF,858,736692,image-text-to-text,https://huggingface.co/DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF
2026-07-29,模型,6,Nanbeige/Nanbeige4.2-3B,531,18933,text-generation,https://huggingface.co/Nanbeige/Nanbeige4.2-3B
2026-07-29,模型,7,microsoft/Mage-Flow,420,2007,text-to-image,https://huggingface.co/microsoft/Mage-Flow
2026-07-29,模型,8,Kwaipilot/KAT-Coder-V2.5-Dev,290,6275,text-generation,https://huggingface.co/Kwaipilot/KAT-Coder-V2.5-Dev
2026-07-29,模型,9,owensong/Inflect-Micro-v2,271,645,text-to-speech,https://huggingface.co/owensong/Inflect-Micro-v2
2026-07-29,模型,10,zai-org/GLM-5.2,4611,1267198,text-generation,https://huggingface.co/zai-org/GLM-5.2
2026-07-29,資料集,1,HuggingFaceCode/stack-v3-train,211,76867,,https://huggingface.co/datasets/HuggingFaceCode/stack-v3-train
2026-07-29,資料集,2,SupraLabs/reasoning-corpus-4K-5M-v1,142,3026,,https://huggingface.co/datasets/SupraLabs/reasoning-corpus-4K-5M-v1
2026-07-29,資料集,3,Manusagents/GPT-5.5-Gemini-3.1-Pro-Grok-4-Claude-Fable-5-Mythos-5-Qwen-3.7-Max-and-more-Distillation-Dataset,105,8592,,https://huggingface.co/datasets/Manusagents/GPT-5.5-Gemini-3.1-Pro-Grok-4-Claude-Fable-5-Mythos-5-Qwen-3.7-Max-and-more-Distillation-Dataset
2026-07-29,資料集,4,r0b0tlab/qwen3.8-max-distillation-50k,44,663,,https://huggingface.co/datasets/r0b0tlab/qwen3.8-max-distillation-50k
2026-07-29,資料集,5,FlyRank/internship-warehouse,372,6977,,https://huggingface.co/datasets/FlyRank/internship-warehouse
2026-07-29,資料集,6,greghavens/kimi-k3-coding-and-debugging-traces,51,5111,,https://huggingface.co/datasets/greghavens/kimi-k3-coding-and-debugging-traces
2026-07-29,資料集,7,unstonio/pixelgpt-24x24-20k,27,2414,,https://huggingface.co/datasets/unstonio/pixelgpt-24x24-20k
2026-07-29,資料集,8,Glint-Research/Fable-5-traces,677,55593,,https://huggingface.co/datasets/Glint-Research/Fable-5-traces
2026-07-29,資料集,9,ianncity/GLM-5.2-Conversation,36,1670,,https://huggingface.co/datasets/ianncity/GLM-5.2-Conversation
2026-07-29,資料集,10,moonshotai/PerceptionBench,23,677,,https://huggingface.co/datasets/moonshotai/PerceptionBench
2026-07-29,Spaces,1,kulkas2pintu/wan555,886,,Video Generation,https://huggingface.co/spaces/kulkas2pintu/wan555
2026-07-29,Spaces,2,cinderholm/wan2-2-i2v-v3,172,,Video Generation,https://huggingface.co/spaces/cinderholm/wan2-2-i2v-v3
2026-07-29,Spaces,3,webml-community/bonsai-webgpu-kernels,382,,Text Generation,https://huggingface.co/spaces/webml-community/bonsai-webgpu-kernels
2026-07-29,Spaces,4,prithivMLmods/Qwen-Image-Edit-2511-LoRAs-Fast,2072,,Image Editing,https://huggingface.co/spaces/prithivMLmods/Qwen-Image-Edit-2511-LoRAs-Fast
2026-07-29,Spaces,5,microsoft/mage-flow,83,,Image Generation,https://huggingface.co/spaces/microsoft/mage-flow
2026-07-29,Spaces,6,pliny-the-prompter/obliteratus,482,,Chatbots,https://huggingface.co/spaces/pliny-the-prompter/obliteratus
2026-07-29,Spaces,7,owensong/Inflect-v2,59,,Speech Synthesis,https://huggingface.co/spaces/owensong/Inflect-v2
2026-07-29,Spaces,8,conradlocke/krea2-identity-edit,152,,Image Editing,https://huggingface.co/spaces/conradlocke/krea2-identity-edit
2026-07-29,Spaces,9,baidu/Unlimited-OCR,328,,OCR,https://huggingface.co/spaces/baidu/Unlimited-OCR
2026-07-29,Spaces,10,ICML-2026-agent-repro/challenge,193,,Other,https://huggingface.co/spaces/ICML-2026-agent-repro/challenge
2026-07-30,模型,1,moonshotai/Kimi-K3,8707,99214,image-text-to-text,https://huggingface.co/moonshotai/Kimi-K3
2026-07-30,模型,2,baidu/Unlimited-OCR,3517,2694935,image-text-to-text,https://huggingface.co/baidu/Unlimited-OCR
2026-07-30,模型,3,DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF,953,736692,image-text-to-text,https://huggingface.co/DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF
2026-07-30,模型,4,poolside/Laguna-S-2.1,829,67286,text-generation,https://huggingface.co/poolside/Laguna-S-2.1
2026-07-30,模型,5,upstage/Solar-Open2-250B,700,4804,text-generation,https://huggingface.co/upstage/Solar-Open2-250B
2026-07-30,模型,6,Kwaipilot/KAT-Coder-V2.5-Dev,320,6275,text-generation,https://huggingface.co/Kwaipilot/KAT-Coder-V2.5-Dev
2026-07-30,模型,7,Nanbeige/Nanbeige4.2-3B,558,18933,text-generation,https://huggingface.co/Nanbeige/Nanbeige4.2-3B
2026-07-30,模型,8,owensong/Inflect-Micro-v2,292,645,text-to-speech,https://huggingface.co/owensong/Inflect-Micro-v2
2026-07-30,模型,9,zai-org/GLM-5.2,4646,1267198,text-generation,https://huggingface.co/zai-org/GLM-5.2
2026-07-30,模型,10,microsoft/Fara1.5-27B,204,1543,image-text-to-text,https://huggingface.co/microsoft/Fara1.5-27B
2026-07-30,資料集,1,HuggingFaceCode/stack-v3-train,232,76867,,https://huggingface.co/datasets/HuggingFaceCode/stack-v3-train
2026-07-30,資料集,2,SupraLabs/reasoning-corpus-4K-5M-v1,148,3026,,https://huggingface.co/datasets/SupraLabs/reasoning-corpus-4K-5M-v1
2026-07-30,資料集,3,Manusagents/GPT-5.5-Gemini-3.1-Pro-Grok-4-Claude-Fable-5-Mythos-5-Qwen-3.7-Max-and-more-Distillation-Dataset,121,8592,,https://huggingface.co/datasets/Manusagents/GPT-5.5-Gemini-3.1-Pro-Grok-4-Claude-Fable-5-Mythos-5-Qwen-3.7-Max-and-more-Distillation-Dataset
2026-07-30,資料集,4,FlyRank/internship-warehouse,382,6977,,https://huggingface.co/datasets/FlyRank/internship-warehouse
2026-07-30,資料集,5,r0b0tlab/qwen3.8-max-distillation-50k,53,663,,https://huggingface.co/datasets/r0b0tlab/qwen3.8-max-distillation-50k
2026-07-30,資料集,6,unstonio/pixelgpt-24x24-20k,28,2414,,https://huggingface.co/datasets/unstonio/pixelgpt-24x24-20k
2026-07-30,資料集,7,Glint-Research/Fable-5-traces,682,55593,,https://huggingface.co/datasets/Glint-Research/Fable-5-traces
2026-07-30,資料集,8,greghavens/kimi-k3-coding-and-debugging-traces,51,5111,,https://huggingface.co/datasets/greghavens/kimi-k3-coding-and-debugging-traces
2026-07-30,資料集,9,moonshotai/PerceptionBench,28,677,,https://huggingface.co/datasets/moonshotai/PerceptionBench
2026-07-30,資料集,10,ianncity/GLM-5.2-Conversation,37,1670,,https://huggingface.co/datasets/ianncity/GLM-5.2-Conversation
2026-07-30,Spaces,1,kulkas2pintu/wan555,922,,Video Generation,https://huggingface.co/spaces/kulkas2pintu/wan555
2026-07-30,Spaces,2,cinderholm/wan2-2-i2v-v3,183,,Video Generation,https://huggingface.co/spaces/cinderholm/wan2-2-i2v-v3
2026-07-30,Spaces,3,webml-community/bonsai-webgpu-kernels,393,,Text Generation,https://huggingface.co/spaces/webml-community/bonsai-webgpu-kernels
2026-07-30,Spaces,4,prithivMLmods/Qwen-Image-Edit-2511-LoRAs-Fast,2094,,Image Editing,https://huggingface.co/spaces/prithivMLmods/Qwen-Image-Edit-2511-LoRAs-Fast
2026-07-30,Spaces,5,pliny-the-prompter/obliteratus,490,,Chatbots,https://huggingface.co/spaces/pliny-the-prompter/obliteratus
2026-07-30,Spaces,6,owensong/Inflect-v2,64,,Speech Synthesis,https://huggingface.co/spaces/owensong/Inflect-v2
2026-07-30,Spaces,7,microsoft/mage-flow,98,,Image Generation,https://huggingface.co/spaces/microsoft/mage-flow
2026-07-30,Spaces,8,Fighterdan/LTX-2.3-10Eros_I2V,123,,Video Generation,https://huggingface.co/spaces/Fighterdan/LTX-2.3-10Eros_I2V
2026-07-30,Spaces,9,conradlocke/krea2-identity-edit,159,,Image Editing,https://huggingface.co/spaces/conradlocke/krea2-identity-edit
2026-07-30,Spaces,10,baidu/Unlimited-OCR,336,,OCR,https://huggingface.co/spaces/baidu/Unlimited-OCR
2026-07-31,模型,1,moonshotai/Kimi-K3,9050,387822,image-text-to-text,https://huggingface.co/moonshotai/Kimi-K3
2026-07-31,模型,2,DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF,1047,955767,image-text-to-text,https://huggingface.co/DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF
2026-07-31,模型,3,baidu/Unlimited-OCR,3590,2598659,image-text-to-text,https://huggingface.co/baidu/Unlimited-OCR
2026-07-31,模型,4,owensong/Inflect-Micro-v2,324,1100,text-to-speech,https://huggingface.co/owensong/Inflect-Micro-v2
2026-07-31,模型,5,poolside/Laguna-S-2.1,848,73246,text-generation,https://huggingface.co/poolside/Laguna-S-2.1
2026-07-31,模型,6,Kwaipilot/KAT-Coder-V2.5-Dev,353,9225,text-generation,https://huggingface.co/Kwaipilot/KAT-Coder-V2.5-Dev
2026-07-31,模型,7,Nanbeige/Nanbeige4.2-3B,582,24542,text-generation,https://huggingface.co/Nanbeige/Nanbeige4.2-3B
2026-07-31,模型,8,zai-org/GLM-5.2,4685,1527760,text-generation,https://huggingface.co/zai-org/GLM-5.2
2026-07-31,模型,9,upstage/Solar-Open2-250B,705,12411,text-generation,https://huggingface.co/upstage/Solar-Open2-250B
2026-07-31,模型,10,unsloth/Kimi-K3-GGUF,211,12178,image-text-to-text,https://huggingface.co/unsloth/Kimi-K3-GGUF
2026-07-31,資料集,1,HuggingFaceCode/stack-v3-train,243,102755,,https://huggingface.co/datasets/HuggingFaceCode/stack-v3-train
2026-07-31,資料集,2,Qyrou/reasoning-corpus-4K-5M-v1,165,4305,,https://huggingface.co/datasets/Qyrou/reasoning-corpus-4K-5M-v1
2026-07-31,資料集,3,XYZAILab/XYZ-Aquila-SFT,214,294,,https://huggingface.co/datasets/XYZAILab/XYZ-Aquila-SFT
2026-07-31,資料集,4,Manusagents/GPT-5.5-Gemini-3.1-Pro-Grok-4-Claude-Fable-5-Mythos-5-Qwen-3.7-Max-and-more-Distillation-Dataset,130,9914,,https://huggingface.co/datasets/Manusagents/GPT-5.5-Gemini-3.1-Pro-Grok-4-Claude-Fable-5-Mythos-5-Qwen-3.7-Max-and-more-Distillation-Dataset
2026-07-31,資料集,5,unstonio/pixelgpt-24x24-20k,36,3412,,https://huggingface.co/datasets/unstonio/pixelgpt-24x24-20k
2026-07-31,資料集,6,FlyRank/internship-warehouse,391,8441,,https://huggingface.co/datasets/FlyRank/internship-warehouse
2026-07-31,資料集,7,moonshotai/PerceptionBench,30,2211,,https://huggingface.co/datasets/moonshotai/PerceptionBench
2026-07-31,資料集,8,r0b0tlab/qwen3.8-max-distillation-50k,54,887,,https://huggingface.co/datasets/r0b0tlab/qwen3.8-max-distillation-50k
2026-07-31,資料集,9,ianncity/GLM-5.2-Conversation,42,2265,,https://huggingface.co/datasets/ianncity/GLM-5.2-Conversation
2026-07-31,資料集,10,Glint-Research/Fable-5-traces,685,50950,,https://huggingface.co/datasets/Glint-Research/Fable-5-traces
2026-07-31,Spaces,1,cinderholm/wan2-2-i2v-v3,222,,Video Generation,https://huggingface.co/spaces/cinderholm/wan2-2-i2v-v3
2026-07-31,Spaces,2,kulkas2pintu/wan555,964,,Video Generation,https://huggingface.co/spaces/kulkas2pintu/wan555
2026-07-31,Spaces,3,prithivMLmods/Qwen-Image-Edit-2511-LoRAs-Fast,2120,,Image Editing,https://huggingface.co/spaces/prithivMLmods/Qwen-Image-Edit-2511-LoRAs-Fast
2026-07-31,Spaces,4,webml-community/bonsai-webgpu-kernels,402,,Text Generation,https://huggingface.co/spaces/webml-community/bonsai-webgpu-kernels
2026-07-31,Spaces,5,pliny-the-prompter/obliteratus,497,,Chatbots,https://huggingface.co/spaces/pliny-the-prompter/obliteratus
2026-07-31,Spaces,6,owensong/Inflect-v2,79,,Speech Synthesis,https://huggingface.co/spaces/owensong/Inflect-v2
2026-07-31,Spaces,7,microsoft/mage-flow,114,,Image Generation,https://huggingface.co/spaces/microsoft/mage-flow
2026-07-31,Spaces,8,microsoft/mage-vl-demo,54,,Text Generation,https://huggingface.co/spaces/microsoft/mage-vl-demo
2026-07-31,Spaces,9,acvlab/abot-world-interactive,53,,Video Generation,https://huggingface.co/spaces/acvlab/abot-world-interactive
2026-07-31,Spaces,10,Fighterdan/LTX-2.3-10Eros_I2V,134,,Video Generation,https://huggingface.co/spaces/Fighterdan/LTX-2.3-10Eros_I2V
2026-08-01,模型,1,moonshotai/Kimi-K3,9299,493481,image-text-to-text,https://huggingface.co/moonshotai/Kimi-K3
2026-08-01,模型,2,deepseek-ai/DeepSeek-V4-Flash-0731,1076,0,text-generation,https://huggingface.co/deepseek-ai/DeepSeek-V4-Flash-0731
2026-08-01,模型,3,DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF,1153,1119057,image-text-to-text,https://huggingface.co/DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF
2026-08-01,模型,4,baidu/Unlimited-OCR,3664,2513603,image-text-to-text,https://huggingface.co/baidu/Unlimited-OCR
2026-08-01,模型,5,owensong/Inflect-Micro-v2,348,1449,text-to-speech,https://huggingface.co/owensong/Inflect-Micro-v2
2026-08-01,模型,6,Kwaipilot/KAT-Coder-V2.5-Dev,372,10241,text-generation,https://huggingface.co/Kwaipilot/KAT-Coder-V2.5-Dev
2026-08-01,模型,7,zai-org/GLM-5.2,4712,1651533,text-generation,https://huggingface.co/zai-org/GLM-5.2
2026-08-01,模型,8,poolside/Laguna-S-2.1,864,76212,text-generation,https://huggingface.co/poolside/Laguna-S-2.1
2026-08-01,模型,9,unsloth/Kimi-K3-GGUF,229,36180,image-text-to-text,https://huggingface.co/unsloth/Kimi-K3-GGUF
2026-08-01,模型,10,Nanbeige/Nanbeige4.2-3B,596,26928,text-generation,https://huggingface.co/Nanbeige/Nanbeige4.2-3B
2026-08-01,資料集,1,HuggingFaceCode/stack-v3-train,263,102755,,https://huggingface.co/datasets/HuggingFaceCode/stack-v3-train
2026-08-01,資料集,2,XYZAILab/XYZ-Aquila-SFT,321,294,,https://huggingface.co/datasets/XYZAILab/XYZ-Aquila-SFT
2026-08-01,資料集,3,Qyrou/reasoning-corpus-4K-5M-v1,171,4305,,https://huggingface.co/datasets/Qyrou/reasoning-corpus-4K-5M-v1
2026-08-01,資料集,4,Manusagents/GPT-5.5-Gemini-3.1-Pro-Grok-4-Claude-Fable-5-Mythos-5-Qwen-3.7-Max-and-more-Distillation-Dataset,140,9914,,https://huggingface.co/datasets/Manusagents/GPT-5.5-Gemini-3.1-Pro-Grok-4-Claude-Fable-5-Mythos-5-Qwen-3.7-Max-and-more-Distillation-Dataset
2026-08-01,資料集,5,unstonio/pixelgpt-24x24-20k,39,3412,,https://huggingface.co/datasets/unstonio/pixelgpt-24x24-20k
2026-08-01,資料集,6,FlyRank/internship-warehouse,402,8441,,https://huggingface.co/datasets/FlyRank/internship-warehouse
2026-08-01,資料集,7,r0b0tlab/qwen3.8-max-distillation-50k,60,887,,https://huggingface.co/datasets/r0b0tlab/qwen3.8-max-distillation-50k
2026-08-01,資料集,8,moonshotai/PerceptionBench,31,2211,,https://huggingface.co/datasets/moonshotai/PerceptionBench
2026-08-01,資料集,9,Glint-Research/Fable-5-traces,697,50950,,https://huggingface.co/datasets/Glint-Research/Fable-5-traces
2026-08-01,資料集,10,ianncity/GLM-5.2-Conversation,43,2265,,https://huggingface.co/datasets/ianncity/GLM-5.2-Conversation
2026-08-01,Spaces,1,cinderholm/wan2-2-i2v-v3,281,,Video Generation,https://huggingface.co/spaces/cinderholm/wan2-2-i2v-v3
2026-08-01,Spaces,2,kulkas2pintu/wan555,976,,Video Generation,https://huggingface.co/spaces/kulkas2pintu/wan555
2026-08-01,Spaces,3,prithivMLmods/Qwen-Image-Edit-2511-LoRAs-Fast,2152,,Image Editing,https://huggingface.co/spaces/prithivMLmods/Qwen-Image-Edit-2511-LoRAs-Fast
2026-08-01,Spaces,4,owensong/Inflect-v2,90,,Speech Synthesis,https://huggingface.co/spaces/owensong/Inflect-v2
2026-08-01,Spaces,5,pliny-the-prompter/obliteratus,503,,Chatbots,https://huggingface.co/spaces/pliny-the-prompter/obliteratus
2026-08-01,Spaces,6,webml-community/bonsai-webgpu-kernels,406,,Text Generation,https://huggingface.co/spaces/webml-community/bonsai-webgpu-kernels
2026-08-01,Spaces,7,microsoft/mage-vl-demo,67,,Text Generation,https://huggingface.co/spaces/microsoft/mage-vl-demo
2026-08-01,Spaces,8,microsoft/mage-flow,119,,Image Generation,https://huggingface.co/spaces/microsoft/mage-flow
2026-08-01,Spaces,9,acvlab/abot-world-interactive,60,,Video Generation,https://huggingface.co/spaces/acvlab/abot-world-interactive
2026-08-01,Spaces,10,burtenshaw/open-weights-breakout,52,,Game AI,https://huggingface.co/spaces/burtenshaw/open-weights-breakout
2026-08-02,模型,1,moonshotai/Kimi-K3,9503,559924,image-text-to-text,https://huggingface.co/moonshotai/Kimi-K3
2026-08-02,模型,2,deepseek-ai/DeepSeek-V4-Flash-0731,1460,15366,text-generation,https://huggingface.co/deepseek-ai/DeepSeek-V4-Flash-0731
2026-08-02,模型,3,DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF,1245,1173001,image-text-to-text,https://huggingface.co/DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF
2026-08-02,模型,4,baidu/Unlimited-OCR,3719,2457387,image-text-to-text,https://huggingface.co/baidu/Unlimited-OCR
2026-08-02,模型,5,unsloth/DeepSeek-V4-Flash-0731-GGUF,295,4048,,https://huggingface.co/unsloth/DeepSeek-V4-Flash-0731-GGUF
2026-08-02,模型,6,owensong/Inflect-Micro-v2,365,1565,text-to-speech,https://huggingface.co/owensong/Inflect-Micro-v2
2026-08-02,模型,7,zai-org/GLM-5.2,4738,1683442,text-generation,https://huggingface.co/zai-org/GLM-5.2
2026-08-02,模型,8,unsloth/Kimi-K3-GGUF,243,41337,image-text-to-text,https://huggingface.co/unsloth/Kimi-K3-GGUF
2026-08-02,模型,9,Kwaipilot/KAT-Coder-V2.5-Dev,391,10771,text-generation,https://huggingface.co/Kwaipilot/KAT-Coder-V2.5-Dev
2026-08-02,模型,10,thinkingmachines/Inkling-Small,213,3998,image-text-to-text,https://huggingface.co/thinkingmachines/Inkling-Small
2026-08-02,資料集,1,XYZAILab/XYZ-Aquila-SFT,324,434,,https://huggingface.co/datasets/XYZAILab/XYZ-Aquila-SFT
2026-08-02,資料集,2,HuggingFaceCode/stack-v3-train,275,118665,,https://huggingface.co/datasets/HuggingFaceCode/stack-v3-train
2026-08-02,資料集,3,Manusagents/GPT-5.5-Gemini-3.1-Pro-Grok-4-Claude-Fable-5-Mythos-5-Qwen-3.7-Max-and-more-Distillation-Dataset,144,10935,,https://huggingface.co/datasets/Manusagents/GPT-5.5-Gemini-3.1-Pro-Grok-4-Claude-Fable-5-Mythos-5-Qwen-3.7-Max-and-more-Distillation-Dataset
2026-08-02,資料集,4,Qyrou/reasoning-corpus-4K-5M-v1,172,4631,,https://huggingface.co/datasets/Qyrou/reasoning-corpus-4K-5M-v1
2026-08-02,資料集,5,unstonio/pixelgpt-24x24-20k,45,4128,,https://huggingface.co/datasets/unstonio/pixelgpt-24x24-20k
2026-08-02,資料集,6,FlyRank/internship-warehouse,411,9575,,https://huggingface.co/datasets/FlyRank/internship-warehouse
2026-08-02,資料集,7,moonshotai/PerceptionBench,33,2776,,https://huggingface.co/datasets/moonshotai/PerceptionBench
2026-08-02,資料集,8,r0b0tlab/qwen3.8-max-distillation-50k,62,1021,,https://huggingface.co/datasets/r0b0tlab/qwen3.8-max-distillation-50k
